Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
24304,-0.031884,-0.191657,0.526369,-0.341812,-0.171394,0.663594,0.104308,1.355453,-0.821539,-0.799393,-1.654621,0.213886,1.393698,0.719162,3.21138,-0.893894,0.342061,-1.324917,1.568946,-0.303438,-1.906961,-0.482678,0.147326,-0.767884,1.311346,1.03815,0.559888,0.423265,2033.95,0
159938,-1.118354,2.47936,0.087622,-0.486478,2.135591,-1.607732,-0.123961,-2.19196,-0.218336,1.082091,-0.200163,1.136594,0.375063,-1.471656,-1.090962,-1.642847,0.989481,0.021462,0.654484,0.834707,-1.025601,-0.636338,0.890367,-0.214682,-1.009922,-0.154361,3.347519,2.191589,44.72,0
29498,-1.076225,0.390763,-0.586875,0.858365,-1.288847,1.446892,0.652505,-3.39161,-0.405167,-2.021455,0.261033,0.019062,-0.270281,-0.526127,4.555509,-2.343627,0.358575,2.389525,1.840039,0.984345,1.366057,1.630596,0.978396,1.603463,-2.631884,-1.323517,-1.866985,2.059715,131.92,0
97860,-0.49672,-1.194426,2.781412,0.823482,-1.93189,2.257547,0.325599,-2.952812,2.539593,3.703999,0.063185,0.625495,0.287351,0.21577,1.86042,0.765757,0.399918,1.811147,0.583959,0.53179,-3.095942,-0.217441,2.481684,-0.121866,1.736136,-1.260205,-1.241235,-1.271489,86.72,0
37952,-0.130912,-0.347876,0.165748,0.728564,1.186827,1.017991,0.48293,-2.287631,-1.461043,0.855639,-0.557914,-1.237787,-1.580471,1.118754,-2.055215,0.350039,0.561265,-1.636786,2.245245,0.286883,-0.346813,0.162494,3.213924,0.659559,1.069905,-0.647725,0.395873,0.191673,21.98,0
170918,-4.590111,3.749576,-6.873676,3.571031,-2.737362,-2.684236,-5.212727,0.419417,0.344154,-3.154167,2.607448,-6.770512,0.494739,-7.830422,-0.957479,-3.636398,-8.424398,-2.99109,-0.168747,-0.208266,-0.025218,0.888793,1.193974,0.202426,-0.71719,0.243588,-1.083312,-0.824115,97.4,1
40996,2.422889,-0.179449,0.399575,-1.143403,-0.81918,-1.455089,-0.054541,-0.38752,-0.87596,-1.837095,-2.119162,-0.78363,0.209227,2.278364,0.655174,1.089844,-0.515272,-1.518573,0.919503,-0.845742,1.937938,-3.430429,-3.225255,1.38097,-2.448093,-0.538338,-3.07103,-0.361092,9.52,0
111636,1.150077,0.073274,-0.501392,-0.794761,0.818798,1.553999,-0.045883,-2.268899,-0.929903,-1.313672,-0.732695,0.697503,2.302984,-0.352055,3.070455,-0.850441,2.135111,0.057971,-0.012531,0.99017,-1.062588,-0.337929,1.279132,0.078736,2.854673,-0.198325,-1.56739,0.472912,73.38,0
5062,-2.511313,-0.826255,-0.469636,-0.826295,-1.47114,1.040741,-2.192383,1.060601,-1.193548,2.024658,1.569455,0.724933,0.354596,0.564065,0.60213,-1.709468,1.181512,-0.2841,1.929237,0.310363,0.332539,0.02869,-1.859655,-2.108504,-0.219207,-0.034429,0.001863,-0.586313,168.89,0
23254,-5.150661,4.94302,-5.681364,3.801839,-5.03994,-2.378862,-5.283655,-0.994777,-0.268058,-3.035803,4.847522,-5.39909,-0.1351,-6.633492,0.018311,-4.649829,-5.466991,-2.825818,0.534259,0.477638,-0.170811,-2.322978,0.117353,-0.525453,-0.8323,-0.020903,0.409189,-2.053955,21.58,1
170479,-1.319124,0.85191,0.603345,0.174807,-0.860375,-2.318767,-1.88289,-2.473668,-0.494532,2.622454,0.137811,-1.255962,-0.031726,-1.882913,-2.150941,-0.850843,1.752454,-1.015197,3.127232,0.018375,-1.451924,-0.401574,-0.44845,-0.265828,0.298074,-0.537337,0.607521,-0.287044,27.26,0
69453,1.826226,1.138058,-0.517289,-1.681372,0.952311,-0.748446,-0.022036,-0.275758,0.059832,1.190592,-1.235529,0.149375,1.366878,-2.952142,-1.040039,0.584205,0.771412,-0.612642,3.516703,-0.601135,1.93194,-2.666494,1.038905,-1.24476,1.478327,-0.617552,-3.464056,-0.11956,34.89,0
37186,0.691328,-2.356103,0.309893,-0.536532,0.747621,-0.094632,-0.658429,-2.672771,-0.650627,-0.600886,0.440526,0.4796,-0.083889,0.853889,2.117932,2.082197,1.03894,2.97287,-0.16145,0.00701,-0.270181,-1.168703,-1.49611,-0.653883,-0.396134,1.253122,-3.060278,1.022199,22.28,0
129965,2.33572,0.683202,-0.148271,-0.313481,-4.011066,-0.06335,-1.203201,-1.031932,-0.596316,-2.00665,0.818666,-0.747741,0.823242,-0.538613,-1.068651,-0.382619,0.248166,-1.746089,2.166895,-0.399634,5.480665,2.970492,2.094297,-1.494704,-1.288816,-1.555485,-0.729422,-0.551709,23.39,0
77983,0.727208,-0.571391,1.656316,-1.08467,0.754855,-0.034743,-0.073077,-2.293267,-0.364252,0.176271,-1.092562,0.662461,-0.091216,0.846699,-1.496915,0.062264,0.636814,-0.083754,-1.745789,0.102964,0.335692,-2.375656,1.220147,0.043072,-1.448889,-0.510352,-0.151299,0.476461,327.33,0
35210,-0.023618,-0.387738,2.884773,-1.239678,-2.569654,-1.298357,-1.112482,-0.613933,1.40828,-0.992097,1.87902,1.268613,2.549192,0.941215,2.650666,0.402651,-0.577267,-0.722246,1.813839,0.14165,-2.103937,0.011495,-0.616308,-0.058658,-1.074982,-0.3723,0.640761,1.988813,62.55,0
33660,2.975667,-0.995678,0.363365,-1.105896,-0.126812,-3.391075,1.461051,-1.895911,0.032358,-1.710402,0.120935,-0.882751,-1.357144,-0.359904,-2.95514,1.40567,-0.658343,-2.220257,0.335244,0.265055,-0.298842,-1.308027,-0.106129,0.653545,-0.257689,0.147878,2.000243,-0.07651,63.18,0
115203,1.389569,0.855895,1.072992,-2.16236,-0.589829,-1.017231,-2.003287,0.275045,-1.288833,-0.226836,-1.219256,1.253941,0.057991,0.407819,-0.825274,0.772313,-0.322099,1.051441,1.966818,0.051325,-0.734083,1.462287,0.10964,0.603017,-2.235565,0.61651,-1.158274,-0.766002,24.05,0
147220,-3.307618,2.22454,-6.844949,3.860086,-4.455814,-1.96915,-7.254999,-0.403139,0.453071,-3.861437,3.091769,-6.107108,-0.945551,-8.270049,0.985272,-5.530628,-6.535754,-2.342542,0.07649,-0.274775,0.096915,-2.004441,-0.087431,0.021037,-1.05643,-0.581764,1.005501,1.742979,30.91,1
116012,0.944582,-0.525218,1.241999,0.823442,1.245549,-0.965002,0.132811,0.058613,-0.408906,-3.842437,-3.242107,0.594909,0.027505,-0.270607,0.340974,-0.238345,2.142969,2.008841,2.30148,-1.532752,-1.583959,1.134473,-1.68816,-1.161756,-1.598129,-1.800617,1.207413,1.008826,10.2,0
77593,0.040757,-1.530436,0.783622,0.515816,-3.290947,-1.995608,0.182151,0.254852,0.495294,-0.141558,-2.540868,0.284079,1.649745,0.379767,0.080694,-1.328059,0.127004,0.298262,0.469344,-0.233889,0.009287,0.746225,2.983157,0.975853,-2.319498,-1.104102,0.777971,0.664019,32.97,0
4288,-0.248918,3.6419,2.757518,0.680893,1.037886,-0.07903,1.18965,-0.052825,0.647981,2.586101,1.718951,-0.477847,-0.004581,-0.223243,1.47361,0.114397,1.500279,-0.59019,-0.59769,0.400572,-0.642032,-1.657805,0.575099,-0.927625,-1.159562,-0.703116,0.924385,0.264847,12.06,0
167051,-0.523185,0.561946,-0.083424,-0.786156,-2.710863,0.451444,-0.563381,-0.549967,1.075338,0.750243,-0.648396,1.285803,2.913335,0.968885,-1.087119,-0.206858,0.364896,3.101615,3.295711,0.845712,-2.710683,-1.180309,-1.40663,0.474904,-2.21047,-0.176556,-1.852055,0.273397,10.57,0
119586,0.930589,0.920492,0.246197,0.608572,0.208572,0.53704,2.103195,-0.779339,-0.41597,0.209089,-0.100483,0.348895,0.640251,0.43697,0.348597,0.185441,0.083088,-0.317614,2.082622,1.482684,0.119787,-3.870606,0.564185,1.38342,1.771999,0.437956,0.393505,-1.826119,23.79,0
112389,-4.338242,3.919699,-6.47894,3.607917,-4.868104,-2.903666,-5.686748,1.008418,0.177829,-4.21106,1.871208,-5.928512,1.205881,-7.226667,0.282213,-5.53546,-7.448402,-4.542878,0.248283,-0.078186,0.680684,0.240488,2.365238,-0.077183,-0.229551,0.080171,0.658355,-0.593942,35.08,1
15144,-0.992965,-0.486402,0.206445,-0.668814,-0.163562,1.262051,-0.664203,-0.495233,1.303831,-0.091579,-0.051052,-0.535042,1.107321,1.002632,-1.563202,0.680033,1.590049,0.079447,0.990337,-0.119685,1.369773,-0.293015,-1.274634,1.103787,-0.282678,1.132617,-2.810897,2.642037,21.88,0
79090,-1.398863,1.662153,-0.142637,0.477828,1.93312,-1.112309,-0.178565,-2.737176,-0.113425,-1.177936,-2.128383,0.530712,1.584154,-0.440272,0.824473,-0.146969,0.472763,-1.786892,1.311177,-0.25949,-1.302545,2.732023,-2.310986,1.35797,1.568471,0.606613,0.324706,-0.6706,8.43,0
102829,-0.95684,-0.680978,-0.454035,1.213321,-0.780216,0.658777,-0.918003,-1.635954,-0.078671,-0.46423,0.995024,-0.206808,1.07114,1.443088,1.648441,0.565153,0.495917,-1.242145,-1.586,2.832447,-1.04139,1.017408,2.153253,0.226269,2.42565,0.918646,-0.237323,1.225987,53.99,0
46845,0.190911,-0.07955,0.624837,0.786351,-1.4355,1.079416,-0.748543,-2.653498,0.820418,-2.402473,-0.955849,1.545135,2.231643,1.269909,2.23488,-0.610642,-0.276461,2.628301,-2.240177,-0.452772,1.688575,-2.396401,4.124779,0.314036,0.27779,0.046337,0.05907,1.902964,97.81,0
2228,2.89713,3.455153,-0.268161,1.2567,0.14504,1.664165,-0.411803,-2.891305,-1.159598,-1.044556,-0.926444,1.259911,-1.992257,0.461963,-0.478023,-0.234296,0.515642,-0.48973,2.195356,0.432983,-0.334495,-2.095639,2.800578,0.680524,2.313801,0.158965,-1.826507,-0.322357,285.09,0
165817,-0.683381,0.605223,-0.735087,-0.095629,1.168143,-0.284714,0.588281,-0.085878,-0.040145,-0.602813,0.436242,1.589434,0.317932,0.581156,-1.963112,0.419066,0.253256,-2.232337,-2.72628,1.394582,-1.412155,-1.127797,-4.170016,2.352359,1.131006,0.934467,0.322612,0.284781,79.45,0
110285,1.743736,-1.436223,0.915641,1.344052,1.835705,-0.318631,0.752568,-1.655778,-1.598517,1.9757,0.829671,-0.590418,1.414297,-1.437441,1.447841,-0.074855,1.377383,1.296836,0.346584,0.518572,0.788083,2.628201,-0.52099,-0.565931,-1.724162,0.87969,-2.485895,0.864593,5.5,0
153354,1.483469,-1.185747,-0.174836,-1.200441,0.06997,-1.3921,-1.17175,1.163451,1.209061,1.746907,-1.301703,-1.544245,0.789837,0.201959,1.015722,-1.670046,0.880622,-0.803872,2.586607,-0.021997,2.28299,2.799345,-0.302285,-0.453561,-0.120926,-0.194497,-0.009932,-0.183868,13.35,0
162551,0.424042,0.37175,0.878889,-1.689144,-2.514647,2.34152,-1.705594,0.961501,-0.863129,-2.299518,-0.407674,-0.370537,-0.976576,0.947871,0.346882,0.881829,0.324434,1.004871,-1.929751,1.10054,0.703729,-1.390052,1.286508,0.812208,-0.516731,-0.9851,0.391153,2.748843,79.87,0
139760,-2.560756,0.403418,0.766744,0.092118,0.251627,-2.475175,-0.972072,-3.229533,-0.599343,1.103982,1.781894,-0.452564,0.470535,0.596797,1.790231,0.239083,0.153126,2.621915,1.115355,1.360664,-0.247817,2.911145,-0.342519,0.963669,-0.496008,0.472193,-0.656031,-0.861245,17.28,0
41,2.135151,-0.786513,0.29846,0.510669,-0.843641,0.420088,-0.589819,-1.155735,-0.965912,2.020948,0.007016,-1.529571,1.321828,2.249117,2.712984,-1.041529,-0.201549,-0.457992,-1.351406,1.736619,-0.576164,2.229798,0.554189,0.377131,-2.539309,1.056598,-0.265789,2.873985,22.64,0
98862,2.001985,-1.09048,0.377291,0.196242,0.090509,-0.118497,0.849173,-2.090744,-0.934269,1.439625,0.818819,0.460898,-0.515186,1.110074,1.515174,-0.862909,1.237937,1.803372,1.181908,2.509236,0.372024,-4.149804,-0.907371,0.467902,-3.231373,-0.55214,0.947958,2.654229,10.31,0
170790,0.472484,0.325198,-0.906774,-0.290533,-2.463579,1.684111,-0.55484,1.540044,1.002077,1.067042,-2.087955,-1.627429,2.491881,-0.986857,-0.137273,-0.457762,0.374957,-2.246417,2.698643,-0.548077,0.481711,-0.002833,2.71438,2.709938,-0.756349,1.656175,1.971641,0.601013,17.12,0
79549,-0.096114,1.478774,-0.071952,0.281299,-0.996309,-0.812855,0.503315,-1.713258,-0.025473,-0.70456,-1.146665,0.66516,-0.17118,-1.219182,1.873855,0.397644,1.262989,-0.006217,2.148328,1.021885,-3.761364,-0.331808,0.943468,2.169223,-0.32233,-0.441862,-0.664257,-2.398532,79.23,0
19458,-1.199958,2.468151,0.615949,0.082007,3.0618,-3.347402,-0.615297,-0.464043,-0.455847,-1.79171,0.656704,-1.217403,-0.402742,1.595853,2.339703,0.265318,1.561417,0.72065,1.698831,1.667483,-0.560098,1.733899,0.195797,-1.619484,-1.09565,-1.070145,-0.706154,-0.158676,37.83,0
47486,-0.583747,-0.84759,1.613038,0.287119,0.852349,0.911126,-0.971091,-0.856506,-0.386638,-2.628981,-3.574832,0.610574,-0.696639,-1.763636,-0.308075,-1.093777,-1.609689,-0.856246,1.029753,0.909031,1.115689,0.495321,-1.896688,-0.618685,-1.503548,0.461554,-0.157596,3.061483,182.43,0
158068,0.141856,1.608117,-0.3641,0.342112,0.527423,1.563129,-0.221528,0.184428,1.524867,0.692513,-1.944966,-1.453709,1.163163,1.388244,2.775251,0.810782,1.335171,-2.487831,-0.123525,2.353132,-3.329682,-1.97003,-2.702663,-0.165219,1.299465,-1.248754,-0.786446,2.187838,30.7,0
69251,-0.079596,-0.095013,-0.411091,0.078532,-2.538032,1.774455,-1.049373,-0.829934,0.048188,1.091329,0.774498,0.729784,0.517043,-0.068908,-0.053468,-0.358743,0.601377,0.21621,0.75865,1.343543,2.988168,-2.877611,0.478834,-1.821365,0.68763,0.590368,-0.236609,1.606577,31.73,0
65143,0.714794,-1.082744,0.679333,-1.213398,-0.663782,-0.302553,-1.928003,-1.484573,-0.489082,0.840223,-0.260444,-0.031101,1.002644,1.181634,-1.351511,-0.170928,0.512777,-0.502944,-0.461541,0.029063,0.7587,-1.204986,1.409943,1.552295,1.070153,-0.608286,2.323038,0.110088,4.06,0
129910,1.301313,-0.57193,-0.052775,1.368347,-2.03436,-1.594169,-0.841277,1.377716,-0.835165,-1.061061,-0.681299,-0.180591,1.902537,-1.196885,-0.639007,-0.002735,0.874101,0.147357,0.704227,1.064098,0.238499,0.80173,-2.291728,0.856319,-1.645631,-0.743868,-2.59008,0.250636,111.23,0
125404,2.455905,1.289071,0.028758,0.954156,0.084864,-0.298015,0.90071,1.067945,1.241426,1.592213,0.837009,-0.267031,0.056338,0.436798,0.610681,-0.349613,-1.073208,-0.060424,-2.32554,0.687993,-0.998256,0.410184,1.789871,0.476182,-0.974036,1.236095,-1.603632,-0.43621,25.36,0
103845,0.82695,1.456617,-0.160731,0.253908,0.319688,-1.774375,0.430535,-0.825821,-0.159201,3.243268,-1.947461,0.413099,0.107012,-0.398325,-1.522663,-2.135734,0.538803,0.372557,1.103315,0.205172,1.077749,-1.935587,0.596379,0.60147,0.670218,1.379983,-0.169379,1.407392,16.99,0
29221,-1.614096,1.281685,1.552142,0.171563,-1.543974,3.844277,0.080212,-2.30005,-0.651035,0.278478,0.177016,-0.216979,-0.404853,-1.542861,-0.994868,-0.612152,1.772536,1.26308,-1.273412,-0.658157,1.130568,-0.302595,-0.009858,1.435186,-1.55298,-1.059255,1.393761,2.56523,7.42,0
31722,1.554131,0.864769,0.147915,-0.19202,-4.118394,-0.833588,-0.041848,2.788886,0.423165,1.446786,-0.170969,-0.473963,-0.527737,-0.302385,-1.344941,1.538554,0.0634,1.705651,1.911645,-1.040267,-0.839395,0.865298,0.726892,1.848982,1.068871,0.902268,-0.641683,0.085989,447.27,0
122154,-4.137873,3.622921,-4.500057,3.905057,-5.546355,-1.414377,-6.202304,4.389236,-0.846599,-4.319231,1.134569,-5.5829,2.002925,-7.882207,0.797952,-4.171545,-7.345957,-3.191069,-0.872106,-0.09653,-0.471959,-2.018397,2.058387,-0.759175,-0.697925,0.260522,0.524436,-1.11438,23.98,1
70623,-0.421371,1.335672,0.043636,-0.176148,1.178177,1.740992,-0.775002,-2.042992,-0.947876,0.205125,0.867114,-1.077998,2.852709,0.427287,-1.95059,0.038394,0.030822,2.062159,-1.562277,1.119933,-0.427384,0.338896,-0.313083,-0.345595,-1.560086,-1.889928,-0.50542,-0.205185,570.07,0
103652,-4.232891,4.539072,-5.322835,4.019949,-4.960395,-4.224722,-3.935652,0.580552,-0.296049,-4.735594,2.448984,-5.298297,-1.969677,-7.593659,-0.474269,-4.934197,-6.74658,-4.812833,-2.180227,1.348483,-0.989919,-2.019622,0.206751,-0.301413,-0.919486,0.346934,0.395686,-0.182964,177.81,1
32230,1.273274,1.423559,1.339897,-0.097474,-4.500535,0.683259,2.459012,-2.401337,-0.319084,-0.358236,-0.757901,-1.953569,0.39291,0.678207,1.052994,-0.722997,-0.066123,-1.402634,-0.133205,2.731739,-0.303419,-1.435646,-0.490053,-0.251494,1.361178,-0.579022,-2.454575,-0.044758,114.77,0
99929,1.211769,1.602469,-1.584225,0.395615,-1.251181,-0.27008,-0.320647,-1.827312,-0.221146,4.261828,1.536294,-0.675036,0.082847,-1.488213,-1.148227,-1.029056,-0.711301,0.469303,-0.81129,1.265025,-1.18474,-2.389929,1.436634,0.016301,3.519609,-0.62129,-0.23888,-0.596057,207.68,0
50324,-0.431035,1.203954,-0.74774,-0.679385,-2.393122,2.198303,-0.494442,1.592173,-0.461948,0.855899,0.342969,-0.25522,-1.068797,1.090372,-1.324905,1.688823,0.523924,2.997764,1.645676,2.57964,-0.992401,0.337039,0.829478,-0.806232,-2.114078,-0.640513,1.199365,1.533404,55.4,0
45393,-1.142144,-0.675584,-0.499395,0.203277,-2.548148,-1.320895,-0.099333,0.325639,0.088086,1.557412,0.37399,-0.056883,1.547459,0.226749,0.731269,-0.900842,0.364602,-0.862302,3.649868,-0.670795,1.097348,-2.789722,0.064708,0.052409,-0.265639,-0.125518,-0.260727,0.064347,29.84,0
124826,0.963511,0.129046,1.170363,-0.373078,-0.834833,0.625487,-1.261642,-2.407807,0.266659,-0.40867,0.728491,0.273954,-0.092518,0.546191,1.071603,0.34348,0.455072,-5.313429,-1.992258,0.261354,0.269425,-0.27019,-0.147696,-0.78757,-0.990413,-0.350605,-0.18489,2.159933,6.36,0
127796,0.680063,-1.530109,0.432314,0.345596,0.454013,0.236794,-2.917833,-2.556388,-0.150324,0.907971,-0.621618,0.143642,-1.360352,-0.454219,-0.730793,3.296293,0.470875,1.303719,2.781113,1.436806,-0.009031,2.50049,2.096794,1.649055,-2.138577,0.240179,-1.108686,1.362925,19.75,0
148582,1.387446,1.167684,0.625978,-1.482788,-0.647203,1.147411,-0.111987,1.488907,-1.001086,0.008884,-2.588086,-0.723432,-0.30686,-0.936581,-3.540956,0.80077,0.596889,2.558089,-0.213989,-0.158529,-1.097076,-0.168949,-3.413977,-0.53487,-2.505568,0.160843,0.628372,-0.735859,13.42,0
77561,4.53211,-0.538114,1.102498,0.09427,1.661016,-0.022654,-0.584875,-1.850188,-0.6244,-0.655254,-0.610415,-0.754905,-0.488165,1.912848,-0.736459,0.441498,0.98202,-0.95636,0.707369,-0.167441,1.983452,0.661048,0.406392,-1.099893,-1.068389,0.694323,0.275043,3.186826,27.21,0
117440,-1.778041,-0.433925,-0.898498,0.496556,2.671113,1.331819,-0.399428,0.755942,-0.511702,-1.006727,-1.395879,0.936672,0.351669,0.238989,1.525871,0.701896,1.05595,-0.182692,0.290057,0.662771,1.089652,0.693425,1.265379,-1.362499,2.513345,0.722744,-1.095717,0.553944,1.59,0
4397,0.117052,0.341459,1.161021,-0.501638,-0.404401,-4.092969,-0.197506,1.381513,0.627237,-0.093578,-0.888696,-1.2088,2.427486,2.586186,-0.307657,-0.046707,1.482028,1.770179,2.692106,0.598015,0.039429,-2.406995,-1.403236,-0.077619,-1.041163,0.482418,0.2212,3.014177,28.32,0
154612,-0.147221,0.058826,0.076112,-0.756522,0.600025,0.682718,-2.578385,-0.097318,0.67413,0.694438,-0.748026,-0.047909,2.516607,-0.720782,-0.098991,-2.068236,-0.7675,-0.662289,0.474179,0.913534,-2.772101,-0.702989,-1.074282,0.943255,1.646362,1.583295,-2.060159,1.254917,125.58,0
141173,0.848037,-0.623402,-0.447085,-1.582974,-5.082769,-2.329936,-0.633863,-0.806986,-0.250831,-1.562322,-0.803027,2.279654,1.686597,-1.723821,1.909821,1.905963,0.852085,0.1483,-1.462816,2.992112,1.195862,-1.489504,0.762519,1.025455,-0.20093,0.181343,0.011875,-2.536861,21.46,0
114045,-0.793654,-0.75073,2.045539,0.374615,-1.035166,-1.650405,-0.903316,1.324067,-0.220736,0.615617,-0.059369,-1.227621,1.845455,0.508851,2.050339,0.189701,0.856042,0.260768,0.61657,0.666249,1.277043,-2.043426,1.999908,-0.689213,-0.350703,0.337097,-0.583707,-1.455052,130.65,0
66794,-0.565704,1.288245,0.481283,0.172778,3.154358,-1.574703,-0.469308,1.841145,0.791998,0.245548,-0.490139,0.284704,-0.93069,-0.53021,1.086429,0.390013,0.785872,-2.92637,-0.902665,0.215049,-1.597498,-0.39457,-1.378831,0.195787,0.049494,0.77369,-1.46268,-0.169045,54.2,0
116071,-0.901213,0.919289,-1.205839,-0.153705,3.070606,-2.107024,-0.191016,-0.120412,0.676837,0.720135,-0.39132,0.107154,1.854901,2.787828,-0.091389,2.749501,1.501748,-0.431319,-1.251406,1.832524,-0.655913,1.071416,2.000728,0.294622,-0.235417,-0.667686,-2.505185,0.421954,2.48,0
85753,-0.001717,-1.141718,0.651755,1.268603,1.449589,1.427529,2.193793,-1.805132,-1.531844,-2.248736,0.737439,-0.136843,0.799774,1.396511,-0.297564,0.507116,0.050568,-1.581817,-1.589814,0.498167,-1.043514,-0.983601,2.613219,-0.37174,-1.113277,-1.352413,-3.49762,1.124915,30.14,0
2375,-0.543734,-3.047923,1.391825,-0.81269,0.979305,2.176354,-0.50403,-0.618964,-0.949805,1.666376,-0.028468,-0.171251,0.799708,-2.42087,-0.421073,1.300249,0.062889,1.642518,1.006932,0.146848,-0.726994,-1.596336,0.279138,-1.685267,2.076914,-0.784244,-1.236674,-0.426617,17.32,0
142504,-0.63895,-1.54259,-0.860495,0.425187,-4.025765,-1.123775,-0.355753,-1.664904,-0.410491,-0.370786,1.150058,-0.747914,0.546077,0.303334,0.991817,0.882883,0.276653,0.93124,2.192035,-0.279665,1.523822,0.446677,-1.385316,-1.405456,-1.300484,1.003232,1.676228,0.932217,28.48,0
115155,0.490181,0.994898,-1.905396,0.55104,-0.72768,-2.699563,-0.641669,0.489356,-0.82189,0.696726,-1.863023,0.719252,1.987994,0.127813,-2.813744,1.392704,0.761571,2.592867,-2.225139,-0.28624,2.452663,0.064941,1.249012,-1.226465,1.754109,0.782469,0.891135,0.954401,250.57,0
23400,1.617643,0.492359,-1.002542,0.990263,-0.070579,-2.223295,-2.971448,1.978597,1.935582,-0.916944,-1.050108,0.767136,1.075524,0.475627,-0.092951,-0.169236,1.095424,0.059171,1.788599,-0.713444,-4.401927,-0.218995,-4.447892,-1.303125,0.45544,1.271214,0.747566,-0.530185,9.09,0
36306,1.908567,0.505119,1.657233,-1.429184,1.191073,1.494636,-1.504223,0.241192,0.914333,0.037875,2.863943,-0.190026,1.401651,1.972143,2.03388,0.707204,0.368161,1.873341,-1.049996,0.011783,-0.323146,1.719966,-2.963293,2.621251,2.371219,-1.85948,0.058209,1.164892,233.76,0
9366,-4.881212,3.33079,-5.904196,3.200763,-2.164296,-2.624045,-3.872752,-1.173235,-0.7037,-3.434328,5.107199,-4.505985,1.637902,-7.472583,-0.567666,-3.650718,-5.957066,-3.526522,-0.285263,0.826525,-1.181354,-0.316658,-1.347148,-0.48447,0.029949,0.285123,0.302211,0.152783,68.86,1
122140,-4.847743,4.380347,-6.813003,4.194303,-3.534605,-2.299233,-3.718896,-0.300445,0.363458,-3.936516,2.652015,-6.739415,1.171746,-8.001453,0.365394,-5.458886,-7.995811,-3.710922,-1.643315,-0.129733,0.887755,-0.733708,1.161692,0.518189,-0.521703,0.476344,-0.809242,1.525732,119.42,1
106284,1.253018,1.400708,0.223007,0.504095,-0.169449,0.706642,0.267115,0.141827,0.182306,1.359085,0.14315,0.845678,-0.055831,1.319253,1.660027,-0.262776,-0.535289,3.212082,-0.064513,-1.104446,0.535751,-0.538787,-1.045552,0.59646,-0.869905,0.382589,-1.905994,2.696237,16.42,0
152320,0.435775,1.262897,-0.034803,-0.547739,-0.229139,-2.108163,-1.950377,0.538025,0.687007,0.247046,-1.162927,-2.50811,0.632884,1.640076,-0.189464,-1.553944,-0.305856,-0.259339,1.934178,1.63824,0.145239,-0.535626,1.056762,-1.397926,0.178395,-1.376662,-0.994972,1.712279,136.7,0
57161,1.213055,1.935277,2.600775,-0.749715,-1.656389,-0.09989,0.061047,0.899319,1.428775,-1.053035,0.312411,-1.130837,-0.432454,0.902689,0.666471,-1.109724,-1.049835,-0.318418,1.099784,1.780335,-2.739693,-1.101961,-0.421006,1.035184,-1.522279,0.307794,-1.629136,0.634139,6.07,0
39570,-4.405452,2.762083,-5.65341,2.330411,-2.209482,-2.456033,-4.34828,-0.821032,-0.077666,-4.577179,3.80597,-6.302041,0.924584,-6.606862,-2.043455,-4.272561,-7.399989,-3.817239,-0.568602,0.347149,1.795512,-0.71777,-1.824586,-0.005081,-1.406539,1.488332,-1.832423,-2.359022,64.56,1
127619,0.256082,1.481296,-0.633578,-1.322292,-2.05813,-3.501435,-1.367516,-3.243566,0.288781,-2.137047,-1.194757,-0.020552,-0.528796,0.931583,0.603015,-0.732474,0.167866,-0.6656,0.725824,1.14322,1.508905,-1.50052,-2.818204,-0.046289,-0.007934,0.50075,-0.564175,1.934659,150.7,0
122265,-4.703995,2.795156,-5.755776,2.812082,-4.468224,-2.871951,-6.685544,1.210485,0.943812,-3.84753,4.802277,-4.936766,1.47829,-6.194535,0.75294,-3.477334,-9.082508,-4.691048,-0.095475,0.166099,-0.612641,1.002867,-0.832794,1.011986,-0.298683,0.641471,0.489861,0.685619,154.94,1
143011,-1.213712,0.371712,-0.901999,0.053196,-2.292902,-2.412796,0.358063,-1.064883,0.813295,-2.286309,0.287346,-0.059245,-0.82334,-0.453182,-1.347271,-1.272694,-0.803777,0.380301,-2.488644,-1.224841,-0.356713,1.299345,0.046515,0.753904,1.059534,0.064633,-0.420646,-2.816351,46.13,0
61722,-1.028396,-0.158211,-0.148638,0.640374,1.584952,-0.838356,-2.255789,-1.078313,-1.240781,0.720122,-1.481703,-1.107165,-0.618865,2.679098,-0.110062,2.248429,0.271232,-1.989985,2.903854,-0.00356,0.836786,0.372613,1.457115,-0.598329,-0.097902,0.463642,-0.462538,-0.621961,257.8,0
152797,-0.367676,1.773504,-0.782396,-1.285072,0.094213,2.12257,0.407049,0.196934,-0.484584,0.47085,0.274888,-2.154072,-0.317007,2.25549,0.495651,0.307472,-0.748582,-0.199164,-0.028014,0.367888,-2.807873,-1.407606,-0.281278,0.445817,-1.70364,-0.29017,1.185649,-0.896083,142.13,0
80510,-2.613946,5.379885,-7.075657,3.874191,-3.275411,-4.615411,-4.575358,0.39872,1.342798,-4.186461,5.933608,-6.504353,0.111517,-7.514944,0.801701,-3.921808,-9.665733,-4.57772,-0.347266,0.96816,-0.341419,-2.914636,1.686564,-0.225542,-0.57458,-1.115364,0.262574,-0.541048,53.79,1
